# s0,s1,s2,s3,s4,s5,s6,s7,s8
-3.281816542148590088e-01,-1.907159239053726196e-01,2.120734900236129761e-01,6.599090695381164551e-01,-2.432848960161209106e-01,6.194464564323425293e-01,-3.624866902828216553e-01,-7.205529808998107910e-01,3.579226434230804443e-01
-3.299623727798461914e-01,-1.941350847482681274e-01,2.136864513158798218e-01,6.612344980239868164e-01,-2.375396788120269775e-01,6.262483000755310059e-01,-3.561458885669708252e-01,-6.838340163230895996e-01,3.225926458835601807e-01
-3.317732214927673340e-01,-1.974279731512069702e-01,2.150929570198059082e-01,6.584223508834838867e-01,-2.282260656356811523e-01,6.381406784057617188e-01,-3.621659278869628906e-01,-6.585772037506103516e-01,2.813001573085784912e-01
-3.335536122322082520e-01,-2.006742358207702637e-01,2.162908762693405151e-01,6.560795307159423828e-01,-2.180634289979934692e-01,6.496625542640686035e-01,-3.560807406902313232e-01,-6.492532491683959961e-01,2.395839989185333252e-01
-3.352084159851074219e-01,-2.040618807077407837e-01,2.171998322010040283e-01,6.669027805328369141e-01,-2.142758071422576904e-01,6.467716693878173828e-01,-3.309631049633026123e-01,-6.775277853012084961e-01,1.817909032106399536e-01
-3.368550837039947510e-01,-2.073444128036499023e-01,2.178995311260223389e-01,6.704876422882080078e-01,-2.067600935697555542e-01,6.515693068504333496e-01,-3.293299674987792969e-01,-6.565060019493103027e-01,1.399387568235397339e-01
-3.386020660400390625e-01,-2.107781469821929932e-01,2.181915640830993652e-01,6.716323494911193848e-01,-1.994650810956954956e-01,6.560975313186645508e-01,-3.493945002555847168e-01,-6.867471933364868164e-01,5.840601399540901184e-02
-3.403152227401733398e-01,-2.140289396047592163e-01,2.183964103460311890e-01,6.684422492980957031e-01,-1.889297515153884888e-01,6.668518781661987305e-01,-3.426369428634643555e-01,-6.501597762107849121e-01,4.097083956003189087e-02
-3.420158028602600098e-01,-2.174943834543228149e-01,2.182188928127288818e-01,6.668990850448608398e-01,-1.810264587402343750e-01,6.736402511596679688e-01,-3.401130139827728271e-01,-6.930869817733764648e-01,-3.550374507904052734e-02
-3.436669111251831055e-01,-2.207962423563003540e-01,2.179609537124633789e-01,6.619275808334350586e-01,-1.704310774803161621e-01,6.853442788124084473e-01,-3.302229344844818115e-01,-6.603717207908630371e-01,-5.158812552690505981e-02
-3.452771008014678955e-01,-2.240464091300964355e-01,2.175199240446090698e-01,6.565548777580261230e-01,-1.586647480726242065e-01,6.974689960479736328e-01,-3.220348656177520752e-01,-6.500331163406372070e-01,-8.820439875125885010e-02
-3.468630909919738770e-01,-2.275236397981643677e-01,2.166378647089004517e-01,6.560291647911071777e-01,-1.515216827392578125e-01,7.027399539947509766e-01,-3.172028660774230957e-01,-6.954470276832580566e-01,-1.764140874147415161e-01
-3.483947813510894775e-01,-2.308339923620223999e-01,2.156814038753509521e-01,6.529907584190368652e-01,-1.406962573528289795e-01,7.115738987922668457e-01,-3.063376247882843018e-01,-6.620706915855407715e-01,-1.912903338670730591e-01
-3.499176502227783203e-01,-2.343187779188156128e-01,2.143086194992065430e-01,6.533778905868530273e-01,-1.335561275482177734e-01,7.155522108078002930e-01,-3.045712709426879883e-01,-6.969559788703918457e-01,-2.745579779148101807e-01
-3.514120578765869141e-01,-2.378344833850860596e-01,2.126533836126327515e-01,6.538956761360168457e-01,-1.267853975296020508e-01,7.189384102821350098e-01,-2.988827526569366455e-01,-7.031433582305908203e-01,-3.310473561286926270e-01
-3.528526425361633301e-01,-2.411860823631286621e-01,2.109716981649398804e-01,6.499474048614501953e-01,-1.161840334534645081e-01,7.276045083999633789e-01,-2.881175577640533447e-01,-6.703185439109802246e-01,-3.363352119922637939e-01
-3.542658686637878418e-01,-2.444764226675033569e-01,2.091205418109893799e-01,6.448913812637329102e-01,-1.039228066802024841e-01,7.371838092803955078e-01,-2.826436758041381836e-01,-6.580676436424255371e-01,-3.702339231967926025e-01
-3.557054400444030762e-01,-2.479336559772491455e-01,2.067886143922805786e-01,6.442605853080749512e-01,-9.533244371414184570e-02,7.411118745803833008e-01,-2.879129052162170410e-01,-6.914485692977905273e-01,-4.663826525211334229e-01
-3.571575880050659180e-01,-2.514206767082214355e-01,2.041589170694351196e-01,6.423686742782592773e-01,-8.697769045829772949e-02,7.455136179924011230e-01,-2.904327511787414551e-01,-6.974058747291564941e-01,-5.259395241737365723e-01
-3.586179614067077637e-01,-2.549104988574981689e-01,2.012533992528915405e-01,6.392053365707397461e-01,-7.851388305425643921e-02,7.505687475204467773e-01,-2.920715212821960449e-01,-6.979636549949645996e-01,-5.811046361923217773e-01
-3.599968254566192627e-01,-2.582986652851104736e-01,1.983218044042587280e-01,6.325941681861877441e-01,-6.756209582090377808e-02,7.592831850051879883e-01,-2.757733464241027832e-01,-6.776299476623535156e-01,-5.863191485404968262e-01
-3.613331019878387451e-01,-2.616898119449615479e-01,1.951806694269180298e-01,6.257275938987731934e-01,-5.608287081122398376e-02,7.678873538970947266e-01,-2.672534584999084473e-01,-6.782320141792297363e-01,-6.282268166542053223e-01
-3.626238405704498291e-01,-2.651054859161376953e-01,1.917846500873565674e-01,6.203197836875915527e-01,-4.461134970188140869e-02,7.748458981513977051e-01,-2.581476271152496338e-01,-6.831319332122802734e-01,-6.792050004005432129e-01
-3.639410138130187988e-01,-2.686835229396820068e-01,1.878894120454788208e-01,6.188167333602905273e-01,-3.707016259431838989e-02,7.777220606803894043e-01,-2.634392380714416504e-01,-7.156105041503906250e-01,-7.790475487709045410e-01
-3.651816844940185547e-01,-2.721746861934661865e-01,1.839384734630584717e-01,6.135724782943725586e-01,-2.671776711940765381e-02,7.837689518928527832e-01,-2.481318116188049316e-01,-6.982330083847045898e-01,-7.901881933212280273e-01
-3.665074408054351807e-01,-2.757182419300079346e-01,1.795718967914581299e-01,6.076668500900268555e-01,-1.853325776755809784e-02,7.894896864891052246e-01,-2.651539444923400879e-01,-7.087109684944152832e-01,-8.733144998550415039e-01
-3.677436411380767822e-01,-2.791993916034698486e-01,1.751359403133392334e-01,6.002485752105712891e-01,-7.833600044250488281e-03,7.964181303977966309e-01,-2.472348511219024658e-01,-6.962266564369201660e-01,-8.871922492980957031e-01
-3.689274489879608154e-01,-2.826664149761199951e-01,1.705119758844375610e-01,5.933210253715515137e-01,4.069275688380002975e-03,8.026082515716552734e-01,-2.367648035287857056e-01,-6.934074759483337402e-01,-9.247914552688598633e-01
-3.701698184013366699e-01,-2.862059175968170166e-01,1.654009968042373657e-01,5.908030271530151367e-01,1.274742931127548218e-02,8.049587607383728027e-01,-2.484720796346664429e-01,-7.079005241394042969e-01,-1.022196650505065918e+00
-3.735543787479400635e-01,-2.890470921993255615e-01,1.608551591634750366e-01,6.145224571228027344e-01,2.200391888618469238e-02,7.877513170242309570e-01,-6.769160032272338867e-01,-5.682317018508911133e-01,-9.091672897338867188e-01
-3.765787780284881592e-01,-2.918119132518768311e-01,1.560739874839782715e-01,6.369273066520690918e-01,3.238547220826148987e-02,7.700285911560058594e-01,-6.048745512962341309e-01,-5.529672503471374512e-01,-9.562336802482604980e-01
-3.793363571166992188e-01,-2.945720255374908447e-01,1.507264077663421631e-01,6.630166172981262207e-01,3.942697495222091675e-02,7.475563287734985352e-01,-5.515179634094238281e-01,-5.520239472389221191e-01,-1.069516062736511230e+00
-3.817797601222991943e-01,-2.972576916217803955e-01,1.450936645269393921e-01,6.841426491737365723e-01,4.612988233566284180e-02,7.278236150741577148e-01,-4.886809885501861572e-01,-5.371310710906982422e-01,-1.126549363136291504e+00
-3.838139176368713379e-01,-2.998695969581604004e-01,1.394777148962020874e-01,7.006427645683288574e-01,5.470801517367362976e-02,7.108427882194519043e-01,-4.068329036235809326e-01,-5.223821997642517090e-01,-1.123190045356750488e+00
-3.855133056640625000e-01,-3.024347424507141113e-01,1.334143877029418945e-01,7.202537059783935547e-01,6.164440885186195374e-02,6.895717382431030273e-01,-3.398736715316772461e-01,-5.130258202552795410e-01,-1.212664008140563965e+00
-3.868385553359985352e-01,-3.049443066120147705e-01,1.273272782564163208e-01,7.368735074996948242e-01,6.975913792848587036e-02,6.694642901420593262e-01,-2.650525271892547607e-01,-5.019140243530273438e-01,-1.217423677444458008e+00
-3.878154754638671875e-01,-3.073936104774475098e-01,1.208363994956016541e-01,7.555851340293884277e-01,7.598483562469482422e-02,6.458298563957214355e-01,-1.953812688589096069e-01,-4.898610115051269531e-01,-1.298173785209655762e+00
-3.884111940860748291e-01,-3.097851872444152832e-01,1.141243427991867065e-01,7.737200260162353516e-01,8.130617439746856689e-02,6.211977601051330566e-01,-1.191469356417655945e-01,-4.783177673816680908e-01,-1.342411518096923828e+00
-3.886852562427520752e-01,-3.121653497219085693e-01,1.075427830219268799e-01,7.864253520965576172e-01,8.658901602029800415e-02,6.005604267120361328e-01,-5.481076613068580627e-02,-4.760298728942871094e-01,-1.316311955451965332e+00
-3.885790407657623291e-01,-3.144639134407043457e-01,1.006279662251472473e-01,8.009862899780273438e-01,9.051829576492309570e-02,5.764933824539184570e-01,2.123892307281494141e-02,-4.597137570381164551e-01,-1.382963061332702637e+00
-3.936816155910491943e-01,-3.171325623989105225e-01,1.096426323056221008e-01,7.970187067985534668e-01,8.842915296554565430e-02,5.805001258850097656e-01,-1.020513176918029785e+00,-5.337265133857727051e-01,1.802933096885681152e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.500000014901161194e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.377650070935487747e-03,4.164543934166431427e-03,4.590535536408424377e-02,9.416309595108032227e-01,3.386885300278663635e-02,2.315102517604827881e-01,2.755300104618072510e-01,8.329088091850280762e-01,2.181070804595947266e+00
2.684394363313913345e-03,8.080175146460533142e-03,5.746676400303840637e-02,9.515321254730224609e-01,6.981908529996871948e-02,2.165496349334716797e-01,2.613488733768463135e-01,7.831261754035949707e-01,2.312281608581542969e+00
3.920229617506265640e-03,1.111590955406427383e-02,6.965588778257369995e-02,9.560531973838806152e-01,1.019506007432937622e-01,2.125116884708404541e-01,2.471669912338256836e-01,6.071469187736511230e-01,2.437824726104736328e+00
5.271588917821645737e-03,1.302721817046403885e-02,8.250623196363449097e-02,9.582003951072692871e-01,1.281697750091552734e-01,2.091185003519058228e-01,2.702719271183013916e-01,3.822616338729858398e-01,2.570069074630737305e+00
6.439668126404285431e-03,1.501333620399236679e-02,9.535258263349533081e-02,9.590732455253601074e-01,1.513621211051940918e-01,2.099467664957046509e-01,2.336158603429794312e-01,3.972237706184387207e-01,2.569269895553588867e+00
7.845768705010414124e-03,1.671123504638671875e-02,1.081363111734390259e-01,9.628651738166809082e-01,1.678733974695205688e-01,1.923575103282928467e-01,2.812199890613555908e-01,3.395795226097106934e-01,2.556746244430541992e+00
9.252077899873256683e-03,1.846545375883579254e-02,1.208149194717407227e-01,9.649639725685119629e-01,1.847613751888275146e-01,1.756981462240219116e-01,2.812619805335998535e-01,3.508439958095550537e-01,2.535720825195312500e+00
1.052508596330881119e-02,2.038677968084812164e-02,1.334652006626129150e-01,9.657410383224487305e-01,2.037409096956253052e-01,1.577336043119430542e-01,2.546015977859497070e-01,3.842652738094329834e-01,2.530056238174438477e+00
1.166979875415563583e-02,2.240224182605743408e-02,1.459397524595260620e-01,9.630157947540283203e-01,2.236932665109634399e-01,1.501974165439605713e-01,2.289425134658813477e-01,4.030923247337341309e-01,2.494909763336181641e+00
1.286633312702178955e-02,2.436572685837745667e-02,1.583212018013000488e-01,9.597328901290893555e-01,2.424850761890411377e-01,1.394218504428863525e-01,2.393068224191665649e-01,3.926969766616821289e-01,2.476290225982666016e+00
1.423552446067333221e-02,2.625510469079017639e-02,1.706710457801818848e-01,9.574427604675292969e-01,2.609732747077941895e-01,1.129295378923416138e-01,2.738383114337921143e-01,3.778755962848663330e-01,2.469969511032104492e+00
1.527028158307075500e-02,2.833401970565319061e-02,1.829443573951721191e-01,9.514010548591613770e-01,2.806674242019653320e-01,9.777965396642684937e-02,2.069513499736785889e-01,4.157827496528625488e-01,2.454660892486572266e+00
1.631165668368339539e-02,3.034495376050472260e-02,1.950166523456573486e-01,9.439722299575805664e-01,2.981655299663543701e-01,8.944043517112731934e-02,2.082750201225280762e-01,4.021869301795959473e-01,2.414461374282836914e+00
1.740493066608905792e-02,3.222657367587089539e-02,2.069860249757766724e-01,9.366748332977294922e-01,3.129568099975585938e-01,7.787860929965972900e-02,2.186549901962280273e-01,3.763240575790405273e-01,2.393874168395996094e+00
1.868844032287597656e-02,3.395771980285644531e-02,2.189000993967056274e-01,9.305140376091003418e-01,3.268985152244567871e-01,4.791723564267158508e-02,2.567017078399658203e-01,3.462293446063995361e-01,2.382813215255737305e+00
1.967909559607505798e-02,3.566588088870048523e-02,2.306570857763290405e-01,9.223962426185607910e-01,3.361968696117401123e-01,2.666432783007621765e-02,1.981311142444610596e-01,3.416319191455841064e-01,2.351397037506103516e+00
2.066325955092906952e-02,3.735933080315589905e-02,2.422212362289428711e-01,9.135808348655700684e-01,3.435603976249694824e-01,1.264653261750936508e-02,1.968327462673187256e-01,3.386901319026947021e-01,2.312831401824951172e+00
2.170385047793388367e-02,3.898582607507705688e-02,2.536851465702056885e-01,9.044147729873657227e-01,3.503776788711547852e-01,-4.150451626628637314e-03,2.081183195114135742e-01,3.252991437911987305e-01,2.292782783508300781e+00
2.291138097643852234e-02,4.052994027733802795e-02,2.651449143886566162e-01,8.942186832427978516e-01,3.603232204914093018e-01,-3.818863630294799805e-02,2.415058612823486328e-01,3.088228404521942139e-01,2.291950464248657227e+00
2.381211705505847931e-02,4.205295816063880920e-02,2.764362096786499023e-01,8.822707533836364746e-01,3.651420176029205322e-01,-6.241767108440399170e-02,1.801474541425704956e-01,3.046032786369323730e-01,2.258260488510131836e+00
2.467613294720649719e-02,4.361748322844505310e-02,2.875679135322570801e-01,8.700208067893981934e-01,3.693639338016510010e-01,-7.866429537534713745e-02,1.728031933307647705e-01,3.129054605960845947e-01,2.226339340209960938e+00
2.539953030645847321e-02,4.503948614001274109e-02,2.985762655735015869e-01,8.560106158256530762e-01,3.709800243377685547e-01,-9.967265278100967407e-02,1.446792930364608765e-01,2.844001948833465576e-01,2.201670646667480469e+00
2.636619471013545990e-02,4.636990651488304138e-02,3.096264302730560303e-01,8.403084278106689453e-01,3.781922161579132080e-01,-1.374362856149673462e-01,1.933331042528152466e-01,2.660845220088958740e-01,2.210033416748046875e+00
2.717129327356815338e-02,4.769527539610862732e-02,3.205012083053588867e-01,8.248780369758605957e-01,3.816293478012084961e-01,-1.632466018199920654e-01,1.610196530818939209e-01,2.650731205940246582e-01,2.174956083297729492e+00
2.786281332373619080e-02,4.898125678300857544e-02,3.311993777751922607e-01,8.095704913139343262e-01,3.818614780902862549e-01,-1.845044046640396118e-01,1.383040696382522583e-01,2.571967840194702148e-01,2.139634370803833008e+00
2.843986637890338898e-02,5.022480711340904236e-02,3.417417705059051514e-01,7.940299510955810547e-01,3.802043199539184570e-01,-2.032074481248855591e-01,1.154104247689247131e-01,2.487097084522247314e-01,2.108478069305419922e+00
2.877654694020748138e-02,5.135327577590942383e-02,3.520741462707519531e-01,7.755411863327026367e-01,3.762810826301574707e-01,-2.235946655273437500e-01,6.733609735965728760e-02,2.256939411163330078e-01,2.066476106643676758e+00
2.929302491247653961e-02,5.237884819507598877e-02,3.624948561191558838e-01,7.537081241607666016e-01,3.812624812126159668e-01,-2.589378952980041504e-01,1.032956615090370178e-01,2.051147967576980591e-01,2.084143638610839844e+00
2.962313592433929443e-02,5.335238203406333923e-02,3.726342916488647461e-01,7.339814901351928711e-01,3.810941278934478760e-01,-2.834609746932983398e-01,6.602226197719573975e-02,1.947064995765686035e-01,2.027886152267456055e+00
2.980934083461761475e-02,5.429690703749656677e-02,3.825652301311492920e-01,7.150580883026123047e-01,3.781217336654663086e-01,-3.029375970363616943e-01,3.724106773734092712e-02,1.889050155878067017e-01,1.986188054084777832e+00
2.975486963987350464e-02,5.513134598731994629e-02,3.921943008899688721e-01,6.930808424949645996e-01,3.718163073062896729e-01,-3.229168653488159180e-01,-1.089455373585224152e-02,1.668875813484191895e-01,1.925814628601074219e+00
2.979928627610206604e-02,5.588014796376228333e-02,4.019338488578796387e-01,6.656229496002197266e-01,3.775172531604766846e-01,-3.556797802448272705e-01,8.883532136678695679e-03,1.497602760791778564e-01,1.947909474372863770e+00
2.957565523684024811e-02,5.649223923683166504e-02,4.112862348556518555e-01,6.396017074584960938e-01,3.739797174930572510e-01,-3.802899718284606934e-01,-4.472612962126731873e-02,1.224184334278106689e-01,1.870476841926574707e+00
2.933200635015964508e-02,5.705273151397705078e-02,4.204323589801788330e-01,6.174840331077575684e-01,3.679460585117340088e-01,-3.991866111755371094e-01,-4.872977361083030701e-02,1.120988205075263977e-01,1.829225420951843262e+00
2.898475900292396545e-02,5.754269286990165710e-02,4.293559789657592773e-01,5.967572927474975586e-01,3.601504564285278320e-01,-4.151259064674377441e-01,-6.944952905178070068e-02,9.799214452505111694e-02,1.784720897674560547e+00
2.851967699825763702e-02,5.784270167350769043e-02,4.379665255546569824e-01,5.726999640464782715e-01,3.482797443866729736e-01,-4.346418976783752441e-01,-9.301640838384628296e-02,6.000173091888427734e-02,1.722113609313964844e+00
2.809683233499526978e-02,5.797060206532478333e-02,4.467545151710510254e-01,5.420489907264709473e-01,3.490086197853088379e-01,-4.658820927143096924e-01,-8.456906676292419434e-02,2.557964622974395752e-02,1.757595777511596680e+00
2.739351801574230194e-02,5.796888098120689392e-02,4.550532698631286621e-01,5.133060216903686523e-01,3.406606912612915039e-01,-4.895953834056854248e-01,-1.406628340482711792e-01,-3.435640537645667791e-04,1.659752488136291504e+00
2.661661803722381592e-02,5.793501436710357666e-02,4.631567895412445068e-01,4.885719716548919678e-01,3.322870433330535889e-01,-5.078704953193664551e-01,-1.553800255060195923e-01,-6.773893721401691437e-03,1.620703935623168945e+00
2.573719061911106110e-02,5.775151401758193970e-02,4.708786010742187500e-01,4.629730284214019775e-01,3.177264630794525146e-01,-5.271690487861633301e-01,-1.758855581283569336e-01,-3.669980540871620178e-02,1.544359683990478516e+00
2.479854226112365723e-02,5.745728686451911926e-02,4.783091247081756592e-01,4.366383552551269531e-01,3.009109199047088623e-01,-5.466097593307495117e-01,-1.877296566963195801e-01,-5.884531512856483459e-02,1.486102342605590820e+00
2.379197441041469574e-02,5.708774924278259277e-02,4.855820238590240479e-01,4.125945270061492920e-01,2.867870628833770752e-01,-5.632251501083374023e-01,-2.013135999441146851e-01,-7.390749454498291016e-02,1.454583168029785156e+00
2.273483388125896454e-02,5.661163106560707092e-02,4.926326274871826172e-01,3.897826671600341797e-01,2.724958062171936035e-01,-5.792520046234130859e-01,-2.114279717206954956e-01,-9.522394090890884399e-02,1.410118460655212402e+00
2.165307849645614624e-02,5.600974336266517639e-02,4.993384480476379395e-01,3.640330731868743896e-01,2.532135546207427979e-01,-5.979516506195068359e-01,-2.163511365652084351e-01,-1.203773990273475647e-01,1.341164946556091309e+00
2.050754986703395844e-02,5.529181659221649170e-02,5.057665705680847168e-01,3.357638418674468994e-01,2.326968610286712646e-01,-6.176772117614746094e-01,-2.291057109832763672e-01,-1.435854583978652954e-01,1.285630464553833008e+00
1.929734461009502411e-02,5.448761954903602600e-02,5.120543837547302246e-01,3.108308613300323486e-01,2.147883772850036621e-01,-6.355904340744018555e-01,-2.420410960912704468e-01,-1.608389914035797119e-01,1.257556796073913574e+00
1.798744127154350281e-02,5.358280614018440247e-02,5.181155204772949219e-01,2.864318788051605225e-01,1.977834552526473999e-01,-6.526850461959838867e-01,-2.619805335998535156e-01,-1.809633076190948486e-01,1.212231278419494629e+00
1.661737076938152313e-02,5.261730402708053589e-02,5.238603949546813965e-01,2.650645673274993896e-01,1.776849925518035889e-01,-6.676378250122070312e-01,-2.740140259265899658e-01,-1.931003779172897339e-01,1.148972988128662109e+00
1.520433649420738220e-02,5.154614150524139404e-02,5.292490720748901367e-01,2.387096732854843140e-01,1.544561684131622314e-01,-6.842761039733886719e-01,-2.826068997383117676e-01,-2.142319530248641968e-01,1.077728748321533203e+00
1.372220180928707123e-02,5.037405714392662048e-02,5.343004465103149414e-01,2.103367000818252563e-01,1.300325244665145874e-01,-7.003820538520812988e-01,-2.964270412921905518e-01,-2.344174683094024658e-01,1.010282754898071289e+00
1.212548278272151947e-02,4.910857602953910828e-02,5.392031669616699219e-01,1.853779554367065430e-01,1.091945022344589233e-01,-7.151570320129394531e-01,-3.193436563014984131e-01,-2.530957460403442383e-01,9.805402755737304688e-01
1.042096316814422607e-02,4.774185642600059509e-02,5.438525676727294922e-01,1.616161763668060303e-01,8.960848301649093628e-02,-7.290247678756713867e-01,-3.409039080142974854e-01,-2.733442783355712891e-01,9.298798441886901855e-01
8.763791061937808990e-03,4.634821414947509766e-02,5.479768514633178711e-01,1.390205770730972290e-01,6.176377832889556885e-02,-7.407996058464050293e-01,-3.314344286918640137e-01,-2.787286639213562012e-01,8.248541355133056641e-01
7.060056086629629135e-03,4.487495124340057373e-02,5.518018007278442383e-01,1.141540408134460449e-01,3.371511027216911316e-02,-7.519534826278686523e-01,-3.407470285892486572e-01,-2.946524024009704590e-01,7.649985551834106445e-01
5.214422941207885742e-03,4.331664741039276123e-02,5.554407835006713867e-01,9.153854846954345703e-02,1.085809431970119476e-02,-7.619651556015014648e-01,-3.691266179084777832e-01,-3.116606473922729492e-01,7.277914881706237793e-01
3.286132588982582092e-03,4.170253500342369080e-02,5.587396621704101562e-01,6.925939023494720459e-02,-1.074092742055654526e-02,-7.702327370643615723e-01,-3.856581449508666992e-01,-3.228226900100708008e-01,6.597716212272644043e-01
1.391698955558240414e-03,4.002841562032699585e-02,5.616689324378967285e-01,4.388585686683654785e-02,-3.701165318489074707e-02,-7.779675722122192383e-01,-3.788866996765136719e-01,-3.348236083984375000e-01,5.858622193336486816e-01
-4.367707588244229555e-04,3.833981603384017944e-02,5.642613172531127930e-01,2.281222119927406311e-02,-6.878543645143508911e-02,-7.843995094299316406e-01,-3.656939268112182617e-01,-3.377199769020080566e-01,5.184780359268188477e-01
-2.440471667796373367e-03,3.654342144727706909e-02,5.666663050651550293e-01,3.842654405161738396e-03,-9.466409683227539062e-02,-7.905647158622741699e-01,-4.007402062416076660e-01,-3.592786788940429688e-01,4.809961616992950439e-01
-4.414877388626337051e-03,3.470373526215553284e-02,5.686894059181213379e-01,-1.825613714754581451e-02,-1.235160827636718750e-01,-7.950761318206787109e-01,-3.948811292648315430e-01,-3.679376244544982910e-01,4.046217501163482666e-01
-6.375546101480722427e-03,3.281357884407043457e-02,5.703465938568115234e-01,-4.107500985264778137e-02,-1.532195955514907837e-01,-7.976114153861999512e-01,-3.921337723731994629e-01,-3.780311048030853271e-01,3.314362764358520508e-01
-8.487459272146224976e-03,3.084942325949668884e-02,5.717554092407226562e-01,-6.086439639329910278e-02,-1.786951124668121338e-01,-8.000156283378601074e-01,-4.223826825618743896e-01,-3.928310573101043701e-01,2.817587554454803467e-01
-1.047952752560377121e-02,2.884732931852340698e-02,5.727551579475402832e-01,-8.197028189897537231e-02,-2.075680494308471680e-01,-7.998002171516418457e-01,-3.984136581420898438e-01,-4.004188477993011475e-01,1.999494731426239014e-01
-1.258617825806140900e-02,2.678379602730274200e-02,5.734993219375610352e-01,-9.950735419988632202e-02,-2.333731353282928467e-01,-7.996636033058166504e-01,-4.213300347328186035e-01,-4.127066731452941895e-01,1.488293558359146118e-01
-1.447593420743942261e-02,2.471171692013740540e-02,5.739455819129943848e-01,-1.118126809597015381e-01,-2.667845189571380615e-01,-7.984398007392883301e-01,-3.779512345790863037e-01,-4.144159555435180664e-01,8.925475925207138062e-02
-1.641055569052696228e-02,2.256042510271072388e-02,5.741159915924072266e-01,-1.271369308233261108e-01,-2.996896803379058838e-01,-7.955781817436218262e-01,-3.869242370128631592e-01,-4.302583038806915283e-01,3.408169001340866089e-02
-1.853997446596622467e-02,2.033147774636745453e-02,5.740369558334350586e-01,-1.400377750396728516e-01,-3.268568515777587891e-01,-7.938610911369323730e-01,-4.258837997913360596e-01,-4.457894563674926758e-01,-1.579947397112846375e-02
-2.061129175126552582e-02,1.807196810841560364e-02,5.736111402511596680e-01,-1.569869369268417358e-01,-3.565335273742675781e-01,-7.885389924049377441e-01,-4.142634570598602295e-01,-4.519017338752746582e-01,-8.517081290483474731e-02
-2.282585576176643372e-02,1.576106995344161987e-02,5.729092359542846680e-01,-1.701234728097915649e-01,-3.823386132717132568e-01,-7.846283316612243652e-01,-4.429127871990203857e-01,-4.621798992156982422e-01,-1.403729617595672607e-01
-2.490372210741043091e-02,1.340612582862377167e-02,5.718523263931274414e-01,-1.842624694108963013e-01,-4.108754396438598633e-01,-7.771987318992614746e-01,-4.155733585357666016e-01,-4.709886908531188965e-01,-2.113838195800781250e-01
-2.693590708076953888e-02,1.099757663905620575e-02,5.704919099807739258e-01,-1.977184563875198364e-01,-4.399010837078094482e-01,-7.679727673530578613e-01,-4.064369797706604004e-01,-4.817097485065460205e-01,-2.720909416675567627e-01
-2.889284677803516388e-02,8.555947802960872650e-03,5.689329504966735840e-01,-2.038515657186508179e-01,-4.721983373165130615e-01,-7.590272426605224609e-01,-3.913879096508026123e-01,-4.883258342742919922e-01,-3.117884695529937744e-01
-3.105127252638339996e-02,6.058463361114263535e-03,5.670663714408874512e-01,-2.080187946557998657e-01,-4.990165531635284424e-01,-7.520264387130737305e-01,-4.316851198673248291e-01,-4.994968473911285400e-01,-3.733208477497100830e-01
-3.326464816927909851e-02,3.546476364135742188e-03,5.647292733192443848e-01,-2.264624238014221191e-01,-5.225766301155090332e-01,-7.374991774559020996e-01,-4.426752924919128418e-01,-5.023974180221557617e-01,-4.674147665500640869e-01
-3.531048819422721863e-02,9.595578885637223721e-04,5.622497797012329102e-01,-2.336304783821105957e-01,-5.520439743995666504e-01,-7.242069840431213379e-01,-4.091678857803344727e-01,-5.173836946487426758e-01,-4.958986043930053711e-01
-3.729534521698951721e-02,-1.690826262347400188e-03,5.595880150794982910e-01,-2.338105738162994385e-01,-5.837429761886596680e-01,-7.111793756484985352e-01,-3.969712853431701660e-01,-5.300768017768859863e-01,-5.323485136032104492e-01
-3.948418051004409790e-02,-4.377011209726333618e-03,5.565605759620666504e-01,-2.328557819128036499e-01,-6.101191043853759766e-01,-7.001870870590209961e-01,-4.377668499946594238e-01,-5.372369885444641113e-01,-6.054908633232116699e-01
-4.175147414207458496e-02,-7.049147039651870728e-03,5.530408620834350586e-01,-2.417389601469039917e-01,-6.308291554450988770e-01,-6.853896975517272949e-01,-4.534590244293212891e-01,-5.344271659851074219e-01,-7.039402723312377930e-01
-4.381337389349937439e-02,-9.864843450486660004e-03,5.492828488349914551e-01,-2.484917193651199341e-01,-6.556027531623840332e-01,-6.657628417015075684e-01,-4.123798310756683350e-01,-5.631392598152160645e-01,-7.516058683395385742e-01
-4.583914950489997864e-02,-1.278341747820377350e-02,5.454147458076477051e-01,-2.465484291315078735e-01,-6.832243204116821289e-01,-6.477631926536560059e-01,-4.051549732685089111e-01,-5.837149024009704590e-01,-7.736199498176574707e-01
-4.790582507848739624e-02,-1.576827466487884521e-02,5.412160754203796387e-01,-2.455180734395980835e-01,-7.098212838172912598e-01,-6.273140311241149902e-01,-4.133355021476745605e-01,-5.969713330268859863e-01,-8.397322893142700195e-01
-5.014584213495254517e-02,-1.874636113643646240e-02,5.366720557212829590e-01,-2.418614923954010010e-01,-7.319537997245788574e-01,-6.107125282287597656e-01,-4.480033516883850098e-01,-5.956173539161682129e-01,-9.088091850280761719e-01
